addressLine1,city,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,ownerOccupied,latest_assessment_value,has_cooling,has_garage,has_pool,unit_count,floor_count,exterior_type,roof_type,latest_property_tax,target_price,property_age,price_per_sqft,lot_to_building_ratio,bed_bath_ratio
1001 Nw 116th St,Miami,33168,25.880937,-80.214714,Single Family,3.0,2.0,1538.0,12900.0,1953.0,False,489029.0,False,False,False,2,1.0,Concrete Block,Other,6589.0,489029.0,72.0,317.96423927178154,8.387516254876463,1.5
1001 Nw 125th St,Miami,33168,25.889295,-80.215081,Single Family,3.0,2.0,1763.0,6764.0,1965.0,True,114634.0,False,True,False,1,1.0,Concrete Block,Other,1680.0,114634.0,60.0,65.02212138400454,3.8366420873511062,1.5
1005 Nw 128th St,Miami,33168,25.89177,-80.215229,Single Family,3.0,2.0,1662.0,7088.0,1953.0,True,105695.0,False,False,False,1,1.0,Concrete Block,Other,1475.0,105695.0,72.0,63.59506618531889,4.2647412755716,1.5
1010 Nw 131st St,Miami,33168,25.894203,-80.21553,Single Family,3.0,1.5,1666.0,6930.0,1953.0,True,205446.0,False,True,False,1,1.0,Concrete Block,Other,5271.0,205446.0,72.0,123.31692677070828,4.159663865546219,2.0
1011 Nw 112th St,Miami,33168,25.877264,-80.214757,Multi-Family,4.0,3.0,1815.0,7950.0,1952.0,True,262564.0,False,False,False,2,1.0,Concrete Block,Other,4492.0,262564.0,73.0,144.6633608815427,4.380165289256198,1.3333333333333333
1011 Nw 124th St,Miami,33168,25.888387,-80.215187,Single Family,4.0,3.0,1526.0,6750.0,1955.0,True,106152.0,False,False,True,1,1.0,Concrete Block,Other,1470.0,106152.0,70.0,69.56225425950197,4.423328964613368,1.3333333333333333
1011 Nw 142nd St,Miami,33168,25.904846,-80.21605,Single Family,5.0,2.0,1752.0,8400.0,1949.0,True,87916.0,False,False,False,1,1.0,Stucco,Other,997.0,87916.0,76.0,50.18036529680365,4.794520547945205,2.5
1020 Nw 107th St,Miami,33168,25.872429,-80.214536,Single Family,2.0,1.0,1698.0,11200.0,1940.0,False,455802.0,False,False,False,1,1.0,Concrete Block,Other,6125.0,455802.0,85.0,268.434628975265,6.595995288574794,2.0
1022 Nw 113th Ter,Miami,33168,25.878487,-80.214858,Single Family,4.0,2.0,1539.0,3975.0,1953.0,False,46505.0,False,False,False,1,1.0,Concrete Block,Other,1031.0,46505.0,72.0,30.217673814165043,2.5828460038986356,2.0
1025 Nw 115th St,Miami,33168,25.88014,-80.215108,Single Family,3.0,2.0,1454.0,6393.0,1954.0,True,81282.0,False,False,False,1,1.0,Concrete Block,Other,1122.0,81282.0,71.0,55.902338376891336,4.396836313617607,1.5
1025 Nw 144th St,Miami,33168,25.90653,-80.216479,Single Family,2.0,1.0,1532.0,7800.0,1951.0,False,103298.0,False,False,False,1,1.0,Concrete Block,Other,1665.0,103298.0,74.0,67.42689295039165,5.091383812010444,2.0
1030 Nw 122nd St,Miami,33168,25.88601,-80.215376,Single Family,3.0,1.0,1690.0,6750.0,1968.0,True,105094.0,False,False,False,1,1.0,Concrete Block,Other,1445.0,105094.0,57.0,62.185798816568045,3.9940828402366866,3.0
1030 Nw 128th Ter,Miami,33168,25.892036,-80.215843,Single Family,3.0,2.0,1517.0,6930.0,1953.0,True,106536.0,False,True,True,1,1.0,Stucco,Other,1479.0,106536.0,72.0,70.22808174027686,4.568226763348714,1.5
1031 Nw 150th St,Miami,33168,25.912102,-80.216691,Single Family,3.0,2.0,1650.0,10350.0,1958.0,True,414915.0,False,False,False,1,1.0,Concrete Block,Other,727.0,414915.0,67.0,251.46363636363637,6.2727272727272725,1.5
1035 Nw 128th St,Miami,33168,25.891765,-80.21585,Single Family,3.0,2.0,1760.0,6930.0,1953.0,True,95117.0,False,True,False,1,1.0,Concrete Block,Other,1216.0,95117.0,72.0,54.04375,3.9375,1.5
1035 Nw 144th St,Miami,33168,25.906512,-80.216707,Single Family,3.0,1.0,1564.0,7800.0,1951.0,True,65613.0,False,False,False,1,1.0,Concrete Block,Other,1120.0,65613.0,74.0,41.95204603580563,4.987212276214834,3.0
1039 Nw 108th Ter,Miami,33168,25.874325,-80.215108,Multi-Family,4.0,2.0,1440.0,7950.0,1954.0,False,358168.0,False,False,False,2,1.0,Concrete Block,Other,5934.0,358168.0,71.0,248.7277777777778,5.520833333333333,2.0
1111 Nw 140th Ter,Miami,33168,25.903316,-80.217978,Single Family,2.0,1.0,720.0,7855.0,1949.0,True,53743.0,False,False,False,1,1.0,Concrete Block,Other,1145.0,53743.0,76.0,74.64305555555555,10.909722222222221,2.0
1135 Nw 116th St,Miami,33168,25.880764,-80.217233,Single Family,2.0,1.0,624.0,5200.0,1937.0,False,278153.0,False,False,False,2,1.0,Concrete Block,Other,4991.0,278153.0,88.0,445.7580128205128,8.333333333333334,2.0
1151 Nw 142nd St,Miami,33168,25.904741,-80.218925,Single Family,2.0,1.0,720.0,8363.0,1949.0,True,54661.0,False,False,False,1,1.0,Concrete Block,Other,1152.0,54661.0,76.0,75.91805555555555,11.615277777777777,2.0
1166 Nw 116th Ter,Miami,33168,25.88103,-80.217849,Single Family,2.0,1.0,768.0,6796.0,1944.0,True,266516.0,False,False,False,1,1.0,Concrete Block,Other,3876.0,266516.0,81.0,347.0260416666667,8.848958333333334,2.0
12045 Nw 2nd Ave,Miami,33168,25.88567,-80.202257,Single Family,2.0,1.0,800.0,6480.0,1950.0,True,66619.0,False,False,False,1,1.0,Concrete Block,Other,689.0,66619.0,75.0,83.27375,8.1,2.0
120 Nw 144th St,Miami,33168,25.906701,-80.201855,Single Family,2.0,1.0,747.0,10650.0,1948.0,False,331903.0,False,True,False,1,1.0,Concrete Block,Other,4195.0,331903.0,77.0,444.31459170013386,14.257028112449799,2.0
12320 Nw 1st Ct,Miami,33168,25.888366,-80.202082,Single Family,3.0,1.0,744.0,6480.0,1950.0,True,71353.0,False,True,False,1,1.0,Concrete Block,Other,345.0,71353.0,75.0,95.90456989247312,8.709677419354838,3.0
12345 Nw Miami Ct,Miami,33168,25.888668,-80.199232,Single Family,2.0,1.0,800.0,6480.0,1950.0,True,63986.0,False,True,False,1,1.0,Concrete Block,Other,663.0,63986.0,75.0,79.9825,8.1,2.0
12545 Nw 10th Ave,Miami,33168,25.889586,-80.214632,Single Family,2.0,1.0,1435.0,6000.0,1950.0,True,50057.0,False,False,False,1,1.0,Concrete Block,Other,567.0,50057.0,75.0,34.88292682926829,4.181184668989547,2.0
125 Nw 119th St,Miami,33168,25.88449,-80.200854,Single Family,2.0,1.0,700.0,6840.0,1950.0,True,61615.0,False,False,False,1,1.0,Concrete Block,Other,631.0,61615.0,75.0,88.02142857142857,9.771428571428572,2.0
13580 Nw 2nd Ave,Miami,33168,25.899516,-80.203508,Single Family,2.0,1.0,750.0,7150.0,1950.0,True,115896.0,False,False,False,1,1.0,Stucco,Other,1694.0,115896.0,75.0,154.528,9.533333333333333,2.0
135 Nw 126th St,Miami,33168,25.890762,-80.201448,Single Family,2.0,1.0,800.0,8400.0,1950.0,True,62867.0,False,False,False,1,1.0,Concrete Block,Other,667.0,62867.0,75.0,78.58375,10.5,2.0
13700 Nw 3rd Ave,Miami,33168,25.900097,-80.204327,Single Family,2.0,1.0,750.0,7150.0,1950.0,True,141441.0,False,False,False,1,1.0,Concrete Block,Other,2214.0,141441.0,75.0,188.588,9.533333333333333,2.0
13720 Nw 4th Pl,Miami,33168,25.900565,-80.20681,Single Family,2.0,1.0,750.0,6500.0,1950.0,True,48671.0,False,True,False,1,1.0,Concrete Block,Other,544.0,48671.0,75.0,64.89466666666667,8.666666666666666,2.0
13990 Nw 5th Ct,Miami,33168,25.902634,-80.208309,Single Family,2.0,1.0,750.0,8532.0,1949.0,True,148697.0,False,False,False,1,1.0,Concrete Block,Other,2244.0,148697.0,76.0,198.26266666666666,11.376,2.0
14030 Nw 6th Ct,Miami,33168,25.903256,-80.21071,Single Family,2.0,1.0,750.0,6500.0,1949.0,False,130376.0,False,True,False,1,1.0,Concrete Block,Other,2974.0,130376.0,76.0,173.83466666666666,8.666666666666666,2.0
14045 Nw 5th Ct,Miami,33168,25.903463,-80.207948,Single Family,2.0,1.0,750.0,6500.0,1949.0,True,48688.0,False,False,False,1,1.0,Concrete Block,Other,545.0,48688.0,76.0,64.91733333333333,8.666666666666666,2.0
14065 Nw 5th Ct,Miami,33168,25.903802,-80.207978,Single Family,2.0,1.0,750.0,6500.0,1949.0,True,45329.0,False,False,False,1,1.0,Concrete Block,Other,467.0,45329.0,76.0,60.43866666666667,8.666666666666666,2.0
145 Nw 120th Ter,Miami,33168,25.885992,-80.20128,Single Family,2.0,1.0,800.0,6840.0,1950.0,True,65460.0,False,True,False,1,1.0,Concrete Block,Other,2093.0,65460.0,75.0,81.825,8.55,2.0
152 Nw 144th St,Miami,33168,25.906657,-80.202554,Single Family,2.0,1.0,705.0,10650.0,1947.0,False,343277.0,False,False,False,1,1.0,Concrete Block,Other,4360.0,343277.0,78.0,486.9177304964539,15.106382978723405,2.0
1101 Nw 107th St,Miami,33168,25.87284,-80.216354,Single Family,2.0,2.0,1008.0,7938.0,1959.0,True,76150.0,False,False,False,1,1.0,Concrete Block,Other,1370.0,76150.0,66.0,75.54563492063492,7.875,1.0
1101 Nw 149th Ter,Miami,33168,25.911614,-80.218479,Single Family,2.0,1.0,1015.0,7505.0,1952.0,True,67212.0,False,True,False,1,1.0,Concrete Block,Other,1265.0,67212.0,73.0,66.21871921182266,7.394088669950739,2.0
1110 Nw 129th St,Miami,33168,25.892708,-80.217482,Single Family,2.0,1.0,1000.0,6510.0,1953.0,True,55989.0,False,False,False,1,1.0,Concrete Block,Other,237.0,55989.0,72.0,55.989,6.51,2.0
1115 Nw 122nd St,Miami,33168,25.886468,-80.217229,Single Family,2.0,1.0,1014.0,6750.0,1954.0,True,80143.0,False,True,False,1,1.0,Concrete Block,Other,872.0,80143.0,71.0,79.03648915187377,6.65680473372781,2.0
1115 Nw 133rd St,Miami,33168,25.896445,-80.21773,Single Family,2.0,1.0,1050.0,8631.0,1957.0,True,63242.0,False,False,False,1,1.0,Concrete Block,Other,669.0,63242.0,68.0,60.23047619047619,8.22,2.0
1125 Nw 133rd St,Miami,33168,25.896438,-80.217934,Single Family,2.0,1.0,1034.0,8611.0,1952.0,False,233507.0,False,False,False,1,1.0,Concrete Block,Other,3396.0,233507.0,73.0,225.82882011605415,8.327852998065763,2.0
1131 Nw 118th St,Miami,33168,25.882888,-80.217333,Single Family,2.0,1.0,1012.0,5150.0,1954.0,True,61081.0,False,False,False,1,1.0,Concrete Block,Other,942.0,61081.0,71.0,60.35671936758893,5.08893280632411,2.0
1135 Nw 149th Ter,Miami,33168,25.911599,-80.218953,Single Family,3.0,1.0,1015.0,8250.0,1952.0,True,66193.0,False,False,False,1,1.0,Concrete Block,Other,1261.0,66193.0,73.0,65.21477832512315,8.12807881773399,3.0
1140 Nw 128th Ter,Miami,33168,25.891966,-80.218044,Single Family,2.0,1.0,1036.0,6510.0,1953.0,True,57502.0,False,False,False,1,1.0,Concrete Block,Other,628.0,57502.0,72.0,55.503861003861005,6.283783783783784,2.0
1141 Nw 136th St,Miami,33168,25.898936,-80.218252,Single Family,2.0,1.0,1053.0,7725.0,1954.0,True,158924.0,False,False,False,1,1.0,Concrete Block,Other,2708.0,158924.0,71.0,150.92497625830958,7.336182336182336,2.0
1155 Nw 110th St,Miami,33168,25.875686,-80.217589,Single Family,2.0,2.0,1511.0,7791.0,1957.0,True,368529.0,False,False,False,1,1.0,Concrete Block,Other,6112.0,368529.0,68.0,243.89741892786233,5.156187954996691,1.0
115 Nw 123rd St,Miami,33168,25.888296,-80.200909,Single Family,2.0,1.0,1029.0,6840.0,1950.0,True,193448.0,False,True,False,1,1.0,Concrete Block,Other,3338.0,193448.0,75.0,187.9961127308066,6.647230320699708,2.0
1170 Nw 108th Ter,Miami,33168,25.873766,-80.21795,Single Family,2.0,2.0,1064.0,8163.0,1959.0,True,215021.0,False,True,False,1,1.0,Concrete Block,Other,3726.0,215021.0,66.0,202.0874060150376,7.671992481203008,1.0
11750 Nw 12th Ave,Miami,33168,25.882383,-80.218791,Single Family,2.0,1.0,995.0,6873.0,1955.0,True,165818.0,False,False,False,1,1.0,Concrete Block,Other,4081.0,165818.0,70.0,166.65125628140703,6.907537688442211,2.0
1175 Nw 110th St,Miami,33168,25.875664,-80.218047,Single Family,2.0,2.0,1008.0,8093.0,1957.0,True,75756.0,False,True,False,1,1.0,Concrete Block,Other,1365.0,75756.0,68.0,75.1547619047619,8.028769841269842,1.0
1180 Nw 121st St,Miami,33168,25.884998,-80.218149,Single Family,2.0,1.0,988.0,8100.0,1953.0,True,68883.0,False,False,False,1,1.0,Concrete Block,Other,710.0,68883.0,72.0,69.71963562753037,8.19838056680162,2.0
1185 Nw 128th Ter,Miami,33168,25.892368,-80.218644,Single Family,2.0,1.0,1000.0,6510.0,1953.0,True,58195.0,False,False,False,1,1.0,Concrete Block,Other,253.0,58195.0,72.0,58.195,6.51,2.0
1195 Nw 130th St,Miami,33168,25.893799,-80.21891,Single Family,2.0,1.0,1000.0,7760.0,1953.0,True,66050.0,False,False,False,1,1.0,Concrete Block,Other,309.0,66050.0,72.0,66.05,7.76,2.0
12020 N Miami Ave,Miami,33168,25.885559,-80.198777,Single Family,2.0,1.0,977.0,7500.0,1950.0,True,67033.0,False,False,False,1,1.0,Stucco,Other,320.0,67033.0,75.0,68.61105424769703,7.6765609007164795,2.0
135 Nw 127th St,Miami,33168,25.891668,-80.201495,Single Family,2.0,1.0,974.0,8400.0,1950.0,True,67596.0,False,False,False,1,1.0,Concrete Block,Other,701.0,67596.0,75.0,69.40041067761807,8.624229979466119,2.0
13755 Nw 4th Ct,Miami,33168,25.901114,-80.205515,Single Family,2.0,1.0,930.0,7020.0,1950.0,True,50436.0,False,False,False,1,1.0,Concrete Block,Other,197.0,50436.0,75.0,54.23225806451613,7.548387096774194,2.0
13820 Nw 2nd Ave,Miami,33168,25.901634,-80.203611,Single Family,2.0,1.0,930.0,7150.0,1950.0,True,55964.0,False,False,False,1,1.0,Concrete Block,Other,237.0,55964.0,75.0,60.17634408602151,7.688172043010753,2.0
14715 Nw 8th Ct,Miami,33168,25.909561,-80.214135,Single Family,2.0,1.0,936.0,7875.0,1950.0,True,69830.0,False,True,False,1,1.0,Concrete Block,Other,2032.0,69830.0,75.0,74.60470085470085,8.413461538461538,2.0
1040 Nw 107th St,Miami,33168,25.872402,-80.215006,Single Family,3.0,2.0,1657.0,10662.0,1956.0,True,163079.0,False,True,False,2,1.0,Concrete Block,Other,2824.0,163079.0,69.0,98.41822570911286,6.434520217260109,1.5
1040 Nw 114th St,Miami,33168,25.878966,-80.215279,Single Family,3.0,2.0,1572.0,7950.0,1956.0,True,385630.0,False,False,False,1,1.0,Concrete Block,Other,5697.0,385630.0,69.0,245.3117048346056,5.057251908396947,1.5
1040 Nw 128th St,Miami,33168,25.891314,-80.216031,Multi-Family,3.0,2.0,1580.0,6930.0,1953.0,True,92872.0,False,False,False,2,1.0,Concrete Block,Other,515.0,92872.0,72.0,58.779746835443035,4.386075949367089,1.5
1040 Nw 129th St,Miami,33168,25.892754,-80.216084,Single Family,3.0,2.0,1557.0,6930.0,1953.0,True,76931.0,False,False,False,1,1.0,Concrete Block,Other,798.0,76931.0,72.0,49.40976236351959,4.4508670520231215,1.5
1040 Nw 131st St,Miami,33168,25.894186,-80.216133,Single Family,4.0,1.0,1732.0,6930.0,1953.0,True,89077.0,False,False,False,1,1.0,Concrete Block,Other,2771.0,89077.0,72.0,51.43013856812933,4.001154734411085,4.0
1050 Nw 128th St,Miami,33168,25.891307,-80.216233,Single Family,3.0,2.0,1429.0,6930.0,1953.0,False,168939.0,False,False,False,1,1.0,Concrete Block,Other,3043.0,168939.0,72.0,118.221833449965,4.849545136459063,1.5
1055 Nw 130th St,Miami,33168,25.893898,-80.216332,Single Family,4.0,3.0,1502.0,6930.0,1953.0,True,76891.0,False,False,False,1,1.0,Concrete Block,Other,797.0,76891.0,72.0,51.19241011984021,4.613848202396804,1.3333333333333333
105 Nw 145th St,Miami,33168,25.908167,-80.201663,Single Family,2.0,1.0,1590.0,10725.0,1950.0,True,389347.0,False,False,False,1,1.0,Concrete Block,Other,6656.0,389347.0,75.0,244.87232704402516,6.745283018867925,2.0
155 Nw 122nd St,Miami,33168,25.887516,-80.201586,Single Family,3.0,1.0,912.0,7757.0,1950.0,True,208487.0,False,False,False,1,1.0,Concrete Block,Other,3804.0,208487.0,75.0,228.60416666666666,8.505482456140351,3.0
200 Nw 121st St,Miami,33168,25.885739,-80.202781,Single Family,2.0,1.0,966.0,5000.0,1954.0,True,56728.0,False,True,False,1,1.0,Concrete Block,Other,1020.0,56728.0,71.0,58.72463768115942,5.175983436853002,2.0
231 Nw 150th St,Miami,33168,25.912654,-80.20456,Single Family,2.0,1.0,960.0,10425.0,1950.0,True,357045.0,False,True,False,1,1.0,Concrete Block,Other,9142.0,357045.0,75.0,371.921875,10.859375,2.0
280 Nw 134th St,Miami,33168,25.897387,-80.204092,Single Family,3.0,1.0,972.0,7920.0,1950.0,True,79956.0,False,True,False,1,1.0,Concrete Block,Other,867.0,79956.0,75.0,82.25925925925925,8.148148148148149,3.0
285 Nw 135th St,Miami,33168,25.898809,-80.204058,Multi-Family,2.0,1.0,975.0,6500.0,1950.0,False,171494.0,False,False,False,1,1.0,Concrete Block,Other,3129.0,171494.0,75.0,175.89128205128205,6.666666666666667,2.0
320 Nw 128th St,Miami,33168,25.891963,-80.203931,Single Family,2.0,1.0,968.0,8000.0,1950.0,True,176661.0,False,False,False,1,1.0,Concrete Block,Other,3091.0,176661.0,75.0,182.50103305785123,8.264462809917354,2.0
385 Nw 131st St,Miami,33168,25.895143,-80.204867,Single Family,4.0,2.0,960.0,8151.0,1950.0,True,129576.0,False,True,True,1,1.0,Concrete Block,Other,2008.0,129576.0,75.0,134.975,8.490625,2.0
440 Nw 128th St,Miami,33168,25.891856,-80.205877,Single Family,3.0,2.0,920.0,8000.0,1951.0,True,101278.0,False,True,False,1,1.0,Concrete Block,Other,1346.0,101278.0,74.0,110.08478260869565,8.695652173913043,1.5
445 Nw 138th St,Miami,33168,25.901661,-80.206328,Single Family,2.0,1.0,906.0,6800.0,1950.0,True,72248.0,False,False,False,1,1.0,Stucco,Other,734.0,72248.0,75.0,79.7439293598234,7.50551876379691,2.0
510 Nw 139th Ter,Miami,33168,25.902243,-80.208374,Single Family,2.0,1.0,960.0,8000.0,1949.0,True,52019.0,False,False,False,1,1.0,Concrete Block,Other,2600.0,52019.0,76.0,54.186458333333334,8.333333333333334,2.0
535 Nw 135th St,Miami,33168,25.898616,-80.208081,Single Family,2.0,1.0,920.0,6500.0,1949.0,False,139101.0,False,False,False,1,1.0,Concrete Block,Other,2871.0,139101.0,76.0,151.1967391304348,7.065217391304348,2.0
550 Nw 137th St,Miami,33168,25.900367,-80.208579,Single Family,3.0,1.0,932.0,6500.0,1949.0,True,53206.0,False,False,False,1,1.0,Concrete Block,Other,598.0,53206.0,76.0,57.087982832618025,6.9742489270386265,3.0
555 Opa Locka Blvd,Miami,33168,25.900101,-80.20856,Single Family,2.0,1.0,958.0,6500.0,1949.0,True,72012.0,False,False,False,1,1.0,Stucco,Other,732.0,72012.0,76.0,75.16910229645094,6.784968684759916,2.0
565 Nw 135th St,Miami,33168,25.898595,-80.208693,Single Family,2.0,1.0,940.0,6500.0,1949.0,False,135150.0,False,False,False,1,1.0,Concrete Block,Other,2167.0,135150.0,76.0,143.77659574468086,6.914893617021277,2.0
585 Nw 132nd St,Miami,33168,25.895903,-80.20875,Single Family,2.0,1.0,937.0,7920.0,1950.0,True,64525.0,False,False,False,1,1.0,Concrete Block,Other,679.0,64525.0,75.0,68.86339381003202,8.452508004268944,2.0
770 Nw 148th St,Miami,33168,25.90984,-80.213063,Single Family,2.0,1.0,918.0,10050.0,1952.0,True,70134.0,False,True,False,1,1.0,Concrete Block,Other,1284.0,70134.0,73.0,76.39869281045752,10.947712418300654,2.0
776 Nw 109th St,Miami,33168,25.874363,-80.211686,Single Family,2.0,1.0,912.0,7000.0,1935.0,False,278818.0,False,False,False,1,1.0,Concrete Block,Other,4607.0,278818.0,90.0,305.7214912280702,7.675438596491228,2.0
834 Nw 112th St,Miami,33168,25.877041,-80.212929,Single Family,1.0,1.0,912.0,7000.0,1949.0,False,290252.0,False,False,False,1,1.0,Concrete Block,Other,5616.0,290252.0,76.0,318.25877192982455,7.675438596491228,1.0
915 Nw 130th St,Miami,33168,25.893861,-80.214409,Single Family,2.0,1.0,926.0,7601.0,1950.0,True,53682.0,False,False,False,1,1.0,Concrete Block,Other,221.0,53682.0,75.0,57.9719222462203,8.208423326133909,2.0
945 Nw 131st St,Miami,33168,25.894791,-80.214552,Single Family,3.0,1.0,960.0,7872.0,1953.0,True,61693.0,False,False,False,1,1.0,Concrete Block,Other,647.0,61693.0,72.0,64.26354166666667,8.2,3.0
415 Nw 136th St,Miami,33168,25.899412,-80.205531,Single Family,2.0,1.0,750.0,6500.0,1950.0,True,55189.0,False,True,False,1,1.0,Concrete Block,Other,612.0,55189.0,75.0,73.58533333333334,8.666666666666666,2.0
420 Nw 134th St,Miami,33168,25.897315,-80.205712,Single Family,2.0,1.0,750.0,7920.0,1950.0,False,163189.0,False,False,False,1,1.0,Concrete Block,Other,2799.0,163189.0,75.0,217.58533333333332,10.56,2.0
435 Nw 136th St,Miami,33168,25.899401,-80.205915,Single Family,2.0,1.0,750.0,6500.0,1950.0,True,42736.0,False,False,False,1,1.0,Concrete Block,Other,408.0,42736.0,75.0,56.98133333333333,8.666666666666666,2.0
1100 Nw 129th St,Miami,33168,25.892711,-80.217277,Single Family,2.0,1.0,1385.0,7745.0,1953.0,True,82616.0,False,True,False,1,1.0,Concrete Block,Other,929.0,82616.0,72.0,59.65054151624549,5.592057761732852,2.0
1100 Nw 133rd St,Miami,33168,25.896033,-80.217463,Single Family,2.0,1.0,1326.0,6526.0,1952.0,True,82052.0,False,True,False,1,1.0,Concrete Block,Other,878.0,82052.0,73.0,61.879336349924586,4.921568627450981,2.0
1101 Nw 116th St,Miami,33168,25.88073,-80.216712,Single Family,3.0,2.0,1292.0,4888.0,1957.0,True,72932.0,False,False,False,1,1.0,Concrete Block,Other,1228.0,72932.0,68.0,56.44891640866873,3.78328173374613,1.5
1101 Nw 145th St,Miami,33168,25.907157,-80.217876,Single Family,3.0,2.0,1219.0,7500.0,1950.0,True,66547.0,False,False,False,1,1.0,Concrete Block,Other,1041.0,66547.0,75.0,54.591468416735026,6.152584085315833,1.5
1120 Nw 127th St,Miami,33168,25.890465,-80.217432,Single Family,3.0,1.0,1363.0,6550.0,1955.0,True,71874.0,False,False,False,1,1.0,Concrete Block,Other,3441.0,71874.0,70.0,52.732208363903155,4.805575935436537,3.0
1120 Nw 108th Ter,Miami,33168,25.873825,-80.216852,Single Family,3.0,2.0,1260.0,7791.0,1958.0,True,310826.0,False,True,False,1,1.0,Concrete Block,Other,5327.0,310826.0,67.0,246.6873015873016,6.183333333333334,1.5
1120 Nw 109th St,Miami,33168,25.874538,-80.216862,Single Family,2.0,2.0,1288.0,7791.0,1957.0,True,77025.0,False,False,False,1,1.0,Concrete Block,Other,2833.0,77025.0,68.0,59.80201863354037,6.048913043478261,1.0
1120 Nw 131st St,Miami,33168,25.894103,-80.217733,Single Family,3.0,2.0,1217.0,6930.0,1953.0,True,91001.0,False,True,True,1,1.0,Concrete Block,Other,1121.0,91001.0,72.0,74.77485620377979,5.694330320460148,1.5
1120 Nw 140th St,Miami,33168,25.902161,-80.21815,Single Family,2.0,1.0,1277.0,7863.0,1950.0,False,339564.0,False,True,False,1,1.0,Stucco,Other,6452.0,339564.0,75.0,265.90759592795615,6.157400156617071,2.0
